,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lasso__alpha,param_poly__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
75,0.0029067516326904295,0.0003120652539477471,0.0007075786590576172,5.811379383307278e-05,0.006461670787466976,1,"{'lasso__alpha': 0.006461670787466976, 'poly__degree': 1}",-0.14892596155854398,-0.14541640625974953,-0.16492837606449626,-0.20586566067664508,-0.15603581076230877,-0.16423444306434873,0.021860125844596307,2,-0.15826261710617617,-0.1595613962726469,-0.15427079918941314,-0.14463939162310135,-0.15615765775220727,-0.15457837238870895,0.005287272800934032
76,0.013953447341918945,0.0026412668106320083,0.0023733139038085937,0.0002542475248141274,0.006461670787466976,2,"{'lasso__alpha': 0.006461670787466976, 'poly__degree': 2}",-0.15088931662377697,-0.1479326430286355,-0.16378421574787966,-0.20437367340580853,-0.15920932403475185,-0.1652378345681705,0.020373607681863304,12,-0.15478350816089223,-0.15586046981695587,-0.15174785144524824,-0.14299134372435732,-0.1528850924702721,-0.15165365312354515,0.004561890388040966
77,0.16461257934570311,0.04482067432357912,0.01644439697265625,0.0066132045500263545,0.006461670787466976,3,"{'lasso__alpha': 0.006461670787466976, 'poly__degree': 3}",-0.15505706527337057,-0.15728001904994207,-0.16345749041701724,-0.20415176548136768,-0.16190317992968054,-0.1683699040302756,0.018146675517297775,48,-0.15135614421531943,-0.15298887789139504,-0.14886419685403013,-0.14099200887128163,-0.1489815825750107,-0.14863656208140738,0.0041218643938421675
78,0.6222670555114747,0.24543337951627803,0.06344523429870605,0.00803365169109438,0.006461670787466976,4,"{'lasso__alpha': 0.006461670787466976, 'poly__degree': 4}",-0.15860098742835077,-0.15838136405494174,-0.16479075938976687,-0.2043746015128029,-0.16516570137350647,-0.17026268275187376,0.017301474144136783,62,-0.1483550347871134,-0.15097857645114832,-0.14657046775634522,-0.1392323385810056,-0.14578771803514243,-0.146184827122151,0.003907258506390601
79,2.5340373039245607,0.8957105994172402,0.3081945896148682,0.06780377798827687,0.006461670787466976,5,"{'lasso__alpha': 0.006461670787466976, 'poly__degree': 5}",-0.1585688849546752,-0.1590389289299455,-0.16640419189809705,-0.20566293880253403,-0.16638949927781657,-0.17121288877261368,0.01755716793627298,64,-0.14655795186206674,-0.14978023662820183,-0.14430815969549135,-0.13788541595756307,-0.14394688807917205,-0.144495730444499,0.0039041370653378612
80,0.0026834487915039064,6.668570640898806e-05,0.0006690502166748046,1.5429495556760165e-05,0.008531678524172814,1,"{'lasso__alpha': 0.008531678524172814, 'poly__degree': 1}",-0.14822451983229437,-0.1454360656779608,-0.16554393153193636,-0.20583011962797404,-0.1559353539313167,-0.16419399812029645,0.021956677365030992,1,-0.15877529111062036,-0.16033401678730963,-0.1547940331659309,-0.14514145145189727,-0.1567529011959411,-0.15515953874233984,0.005345715282737375
81,0.012364625930786133,0.0013006684550853464,0.002433013916015625,0.00021603272563403139,0.008531678524172814,2,"{'lasso__alpha': 0.008531678524172814, 'poly__degree': 2}",-0.14974911757103201,-0.1472447216890583,-0.16453931710267367,-0.20268543045696966,-0.15887457750082332,-0.16461863286411138,0.020025168246743528,6,-0.15627561819492547,-0.15705592976581112,-0.15266547557858925,-0.1440188906144363,-0.15412247192651993,-0.15282767721605642,0.004670416271053261
82,0.17432589530944825,0.02761654290103142,0.02379741668701172,0.006745337153296697,0.008531678524172814,3,"{'lasso__alpha': 0.008531678524172814, 'poly__degree': 3}",-0.15237071804675592,-0.15830126063835886,-0.16412206061554738,-0.20218392644375577,-0.16069382469980842,-0.16753435808884526,0.017743817662107846,40,-0.15356971693104787,-0.1552243922018378,-0.1506924007461463,-0.14325941787996466,-0.1507910388808205,-0.1507073933279634,0.004100627631604011
83,0.915366268157959,0.1258062726818666,0.07818660736083985,0.020166621918269786,0.008531678524172814,4,"{'lasso__alpha': 0.008531678524172814, 'poly__degree': 4}",-0.15585712017607137,-0.1637743202185094,-0.1645091731353486,-0.2020446996845683,-0.16318154507846208,-0.16987337165859198,0.016384158506437273,59,-0.1508879085026386,-0.15346906440982133,-0.14851639390726512,-0.14139461704215753,-0.14833937483852275,-0.14852147174008107,0.0040225349999250355
84,2.6999804019927978,1.0710872707393726,0.2842668056488037,0.08523523917017017,0.008531678524172814,5,"{'lasso__alpha': 0.008531678524172814, 'poly__degree': 5}",-0.15705507486409806,-0.15537035406131056,-0.16540203183185817,-0.203137445404137,-0.16472662429276327,-0.1691383060908334,0.017463820519217008,52,-0.14896168632167378,-0.1523788165058876,-0.14695958105964474,-0.140174680246573,-0.1465757391192658,-0.147010100650609,0.0039886336215581115
